"awardID","pec","program","track","division","directorate","awardInstrument","startDate","lastAmendmentDate","endDate","awardedAmountToDate","PI","coPI","organization","organizationStreet","organizationCity","organizationState","organizationZip","title","abstract","objectid","schoolIdentificationNumber","organization.y","reportedStreetAddress","reportedCity","reportedState","stateFips","countyFips","countyName","localeCode","lat","long","coreBasedStatisticalArea","coreBasedStatisticalAreaName","metropolitanOrMicropolitanStatisticalAreaIndicator","combinedStatisticalArea","combinedStatisticalAreaName","congressionalDistrict","stateLegislativeDistrictLower","stateLegislativeDistrictUpper","schoolYear","x","y","EPSCoR"
2153677,"772700","IRES","Track 1 Sites","OISE","O/D","Standard Grant","09/01/2022","02/22/2022","08/31/2025",269962,"Neal Phillip","Paramita Sen","CUNY Bronx Community College","2155 UNIV AVE","BRONX","NY",10453,"IRES Track 1/IRES Sites: CUNY India Pollution Study CIPS","This award is funded in whole under the American Rescue Plan Act of 2021 (Public Law 117-2).<br/><br/>The CUNY India Pollution Study (CIPS) will engage thirty-three (33) U.S. undergraduate students from Bronx Community College (BCC), City College of New York (CCNY), and other City University of New York (CUNY) colleges, over a period of three years in collaborative research focused on two neighborhoods in Mumbai, India; one of which is Dharavi, the largest slum in India and the other is Santacruz, an upper middle-class neighborhood. The project will be performed in collaboration with two Indian institutions, the India Institute of Technology Bombay (IITB) and the Indian Institute of Technology Delhi (IITD). CUNY students will travel to Mumbai and work with Indian students from these two institutions to collect and analyze micro-scale (neighborhood and block-level) data about air pollution levels using both fixed and mobile sensing equipment. In doing so, they will explore urban patterns and sources of pollution, and fill a gap in data collection that could provide critical findings to inform further research and public policy in India and in urban centers worldwide. CUNY students will work virtually with U.S. and Indian faculty and students to plan routes, calibrate instruments, and become oriented to Indian language, culture, and geography. CUNY students will then travel to India for four weeks of research over the winter (January) intercession, which will include monitoring pollution in Mumbai and a weekend visit to New Delhi to compare pollution findings. Delhi traditionally has high levels of pollution during this period. Upon their return, students will analyze and then present their findings to students, faculty, and staff at CUNY and beyond. The database they create will be used for research and instruction at both CUNY and at IITB and IITD.<br/><br/>The overall project goal is to develop underrepresented students? STEM competencies and research skills through high-quality, collaborative international research experiences to support their retention, college graduation, and persistence in STEM studies. There have been many air pollution studies in Indian cities, but this one will be unique based on the combination of fixed and mobile measurements taken at the micro-scale level. Indian cities are far more polluted than American cities, so students will experience a more data-intensive environment with greater societal impact. Second, the focus on matching demographic data to pollution measures will allow for an assessment of pollution exposure of marginalized populations. Third, weather in the tropics tends to change seasonally rather than daily, greatly simplifying the analysis for student-level science. Until now, pollution and climate data have not been captured at the micro-scale (neighborhood and block) level in urban areas in India. This proposed research will introduce to Mumbai and New Delhi the approach of measuring air pollution on a micro-scale, combining mobile sensors and similar fixed sensors with supporting data from fixed weather stations. Near simultaneous vertical profiles of pollution and climate parameters will also be possible with the use of drones available at BCC that will be transported to India. This will allow researchers to see air pollution gradients and urban heat island structure of the selected neighborhoods, literally block by block. The proposed research will provide better assessment of the process of interpolation of data between fixed sensors in urban environments. The use of LoRAWAN sensors and the Vernier backpack weather stations mobile platform makes it possible to identify point sources of pollutions in the city and to determine the concentration gradient as a function of distance from the source, which can be paired with vertical gradients obtained by the drone flights with the sensors LoRaWAN sensors mounted. This will aid the development and fine-tuning of air quality models already in use to model the city?s air quality. As a coastal city, Mumbai will allow us to observe land and sea breeze influence on air quality on a micro-scale to aid in forecasting pollution alerts. Matching demographic data to pollution observed on fixed routes will allow an assessment of pollution exposure of marginalized populations, particularly in Dharavi, the largest slum in Asia. The project design will allow for the correlation of air pollution data retrieved by satellites to air pollution data collected on a street-by-street and block-by-block levels using mobile sensor platforms. Ground-truthing on such a microscale has not been previously performed in India and may provide a model to extend the application of satellite observations to urban settings.<br/><br/>This award reflects NSF's statutory mission and has been deemed worthy of support through evaluation using the Foundation's intellectual merit and broader impacts review criteria.",2368,190530,"CUNY Bronx Community College","2155 University Avenue","Bronx","NY","36","36005","Bronx County","11",40.858112,-73.912043,"35620","New York-Newark-Jersey City, NY-NJ-PA",1,"408","New York-Newark, NY-NJ-CT-PA","3615","36086","36033","2022-2023",-73.9120430001843,40.8581120002686,"notEPSCoR"
2107572,"772700","IRES","Track 1 Sites","OISE","O/D","Standard Grant","07/01/2021","10/03/2023","06/30/2025",298255,"Amarnath Banerjee","Eyad Masad, Ceyhun Eksin","Texas A&M Engineering Experiment Station","3124 TAMU","COLLEGE STATION","TX",77843,"IRES Track I: Novel international student experiences in smart manufacturing and AI for industry 4.0","This project aims to establish an International Research Experience for Students Site focused on Smart Manufacturing and AI for Industry 4.0 at Aix en Provence, France. The U.S. Bureau of Labor Standards observes that Smart Manufacturing and Artificial Intelligence (AI) are among the chief knowledge gaps of the entering industrial workforce, and this skill gap can lead to $2.5 trillion economic output loss in the next decade. This gap may also impede key scientific discoveries and technological innovations necessary for realizing high-performance and sustainable industrial practice.  This project contributes to addressing this critical gap to the nation?s economic sustainability by imparting diverse groups of US engineering students world-class research skills in smart manufacturing and AI through international cohort experiences. It would provide the entering knowledge workforce with hands-on skills in the state-of-the-art industry-scale machines and platforms. It would also instill the abilities to transcend cultural barriers and harness transatlantic resources to effectively deal with the emerging quality, sustainability, security, and productivity challenges of the industry. The project will also broaden professional networks, deepen relationships of a diverse student cohort with the industry, and introduce students to international practices in innovation and technology development. Taken together, the proposed research experiences will contribute to the development of a diverse, globally-engaged US workforce with world-class skills in the area of immense value to the nation?s economy.<br/><br/>The project will be hosted at Arts et Métiers, the Grande Ecole of Technology at Aix en Provence, France.  The project offers a seven weeks long research experience and internship program for a diverse cohort of students for three years, focusing on Smart Manufacturing and Artificial Intelligence (AI) for the emerging industrial era. The PI and the international host currently co-lead a transatlantic partnership between Texas A&M Engineering and Arts et Métiers, and have initiated research collaborations and a consortium with the industry in Europe focused on smart manufacturing and AI. As part of this partnership, a total of 75 study abroad students and one summer intern spent 8 weeks at Arts et Métiers as well as Henri Fabre Technocenter, a unique public-private partnership consortium established in the South France region. Leveraging these efforts, four broad project themes have been identified to provide world-class research internship experiences to students. Every project will require the student group to engage the industry partner (e.g., Airbus, Essilor, Sateco, Total) to advance the theory and methods of AI/data science to address a specific challenge in an emerging manufacturing platform (e.g., 3-D printing, rapid casting, sustainable machining). Besides providing hands-on experiences with unique industry-scale testbeds at the host location, the proposed project will feature a variety of innovative enrichment activities (e.g., Invent for the Planet) and interactions with the European industry.<br/><br/>This award reflects NSF's statutory mission and has been deemed worthy of support through evaluation using the Foundation's intellectual merit and broader impacts review criteria.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"notEPSCoR"
2106457,"772700","IRES","Track 1 Sites","OISE","O/D","Standard Grant","09/01/2021","12/14/2023","08/31/2024",360634,"Andriy Kovalskiy","Carrie Brennan, Justin Oelgoetz, Roman Holovchak","Austin Peay State University","681 SUMMER ST","CLARKSVILLE","TN",37040,"IRES Track I: RUI: Involving US undergraduates in interdisciplinary research at specialized EU nanotechnology and glass science sites on development of novel amorphous materials","Every year, six U.S. undergraduate IRES trainees will participate in research and training programs at Austin Peay State University in Clarksville, Tennessee, related to the development, properties and application of amorphous materials. Trainees will be chosen from the full-time students in the Physics, Engineering Physics, Chemistry, Biology and Geology programs at APSU. This student opportunity will culminate in a seven week summer research experience at recognized European universities in France, Czech Republic and Poland. Amorphous materials are key to future advancements in fields from lasers and fiber optics to the aerospace and automobile industries. Devices based on these materials can be found in the hardware that forms the backbone of our modern telecommunication infrastructure, including the internet. They are used in numerous advanced STEM areas including linear and non-linear infrared optics and photonics, chemical and bio-sensing, phase-change memory devices, nanolithography, and nano- and bio-engineering. US undergraduate students interested in careers in the science and technology of materials will acquire comprehensive theoretical and experimental training under faculty and staff with world-class expertise. Advanced professional preparation such as this is critical for students at public primarily undergraduate universities like APSU. These international collaborations will result in joint publications and conference presentations. Additionally, trainees will have new cultural and social experiences because of the interaction with the international student population at the host institutions. Students from minority and underrepresented groups, first generation and low-income students, as well as military-affiliated students (near 25% of the APSU student body) will be strongly encouraged to participate. The project is also of vital importance to the outreach and promotion of STEM education in Middle Tennessee. It will support the diverse intellectual and research environment at APSU and will help to train globally oriented and innovative future scientists, engineers, and educators. <br/><br/>The Project funds an international interdisciplinary undergraduate summer research program focused on development of novel amorphous materials by a diverse group of APSU students in partnership with collaborators at three European institutions (University of Rennes I, France; University of Pardubice, Czech Republic; University of Rzeszow, Poland); each research group specializing in a distinct aspect of glass science and technology. These groups, when taken together, cover the complete material research and development cycle, starting with synthesis, followed by characterization, and ending with application. The project will expand upon the current long-term international scientific collaboration between APSU and these European institutions. The students' research will include advanced topics such as new functionality of amorphous materials doped with nanoparticles, nanostructuring of amorphous thin films, optimization of bioglasses, and developing a nanoscale insight into the molecular structure of amorphous solids. Nano-engineering of chalcogenide glasses is especially intriguing and may allow for the design of hybrid materials combining two or more useful properties in one functional medium. Undergraduate students will develop innovative research skills in modeling, synthesis, macro- and nanoscale characterization, and structural and functional modification of novel amorphous materials for cutting-edge applications. Results from this work will impact the development of novel amorphous materials as well as new hybrid nano-modified media for applications in photonics, electronics, even quantum computing. These efforts will contribute to deeper understanding of nanoscale phenomena in amorphous solids.<br/><br/>This award reflects NSF's statutory mission and has been deemed worthy of support through evaluation using the Foundation's intellectual merit and broader impacts review criteria.",4287,368443,"Hussian College-Daymar College Clarksville","2691 Trenton Road","Clarksville","TN","47","47125","Montgomery County","12",36.582865,-87.312856,"17300","Clarksville, TN-KY",1,"N","N","4707","47068","47022","2022-2023",-87.3128560001043,36.5828650001197,"notEPSCoR"
2230728,"774200","PIRE","No Track","OISE","O/D","Standard Grant","11/01/2022","08/22/2022","10/31/2025",1500000,"Diana Aga","Martha Bohm, Ning Dai, Haiqing Lin","SUNY at Buffalo","520 LEE ENTRANCE STE 211","AMHERST","NY",14228,"Technologies for One Water in Extremely Resilient-buildings TOWER","Part 1.<br/>This project proposes to build collaborations between US researchers and international partners from five countries - Philippines, United Arab Emirates, Costa Rica, Egypt, Taiwan. <br/>From drought to flooding, water is central to the discussion of urban climate resilience. Existing, centralized urban water systems are unlikely to meet the growing water stress due to climate variability. Buildings are essential elements of the built urban environment. The proposed TOWER project envisions extremely resilient-buildings across a wide range of climate and geographic zones; these buildings can self-sustain in water supply and disposal during normal occupancy and rapidly recover from disasters. The research team will: (1) acquire critical knowledge in water quality in buildings, especially on disinfection byproducts, a group of harmful compounds that may be prevalent in water-efficient buildings, (2) develop innovative and efficient advanced oxidation treatment technologies to reuse wastewater and stormwater; (3) design novel polymer materials to capture water vapor efficiently; and (4) develop guidance for implementation of these novel technologies in extremely resilient buildings. The project embraces the ?One Water? concept that recognizes the interconnectivity of water resources. The educational activities in this PIRE project utilize the ?persistence framework,? which integrates early research experience, learning communities, and active learning. This approach has been shown to increase retention of underrepresented minority students, while improving all students? academic performance. In addition to offering training opportunities to graduate and undergraduate students, the project will provide science outreach to middle and high school students, and increase the science literacy of the general public. The education activities parallel the interdisciplinary research collaboration among architecture, chemistry, environmental engineering, and chemical engineering. The undergraduate, graduate, and outreach education opportunities all contribute to building a climate-aware workforce. <br/><br/>Part 2.<br/>This project is expected to have transformative impacts on enabling net zero water buildings. To safely achieve close-loop potable water reuse in buildings across different climates, innovative and reliable treatment systems must be developed to expand the sources for water reuse to include wastewater and stormwater, along with a thorough understanding of the quality and their health risks of the treated water within the building. The research team will utilize state-of-the-art high resolution mass spectrometry to investigate the occurrence, formation, and transformation of disinfection byproducts. They will build models to enable ?smart? advanced oxidation processes that can be optimized for building-scale applications; the models will bridge fundamental radical chemistry with system performance. The proposed effort towards efficient and scalable water vapor harvesting focuses on the most critical system component: the water sorbent. Using a zwitterionic molecule-based platform, the researchers will engineer novel temperature-switchable polymers at the molecular scale. Lastly, building on the technology advancement and leveraging the international collaboration, the team will develop a framework to guide the implementation of extremely-resilient buildings based on building practices, occupancy, water usage profile, climate zone, and socio-cultural parameters. The research team will analyze plumbing and health regulatory documents related to water harvest across our testing sites to identify opportunities for guidance in regulatory updates. Through international collaboration, the research team will be uniquely positioned to accelerate scientific and technology advancement globally.<br/><br/>This award reflects NSF's statutory mission and has been deemed worthy of support through evaluation using the Foundation's intellectual merit and broader impacts review criteria.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"notEPSCoR"
1954140,"080Y00","IRES","Track 3 Graduate","OISE","O/D","Standard Grant","04/01/2020","03/20/2020","10/31/2024",300592,"Jan Boll","Alexander Fremier","Washington State University","240 FRENCH ADMINISTRATION BLDG","PULLMAN","WA",99164,"IRES Track III: Partnerships Along the Headwaters of the Americas for Young Scientists Program","Many towns and cities worldwide rely on water from glaciers, snowpack, and groundwater in watersheds at high elevations, called headwaters. Water supplies from these types of headwaters are predicted to shift with climate change. These shifts threaten the viability of downstream communities that rely on these changing water supplies for activities such as agriculture and energy production. We need a diverse and globally engaged workforce to study these changes in water resources. Focusing on Latin America, this Partnerships Along the Headwaters of the Americas for Young Scientists Program trains graduate students from across the United States to study these complex water management problems so that we may ensure the viability of headwater-dependent communities across the Americas into the future. This program will do this by providing graduate students with research guidance and mentorship from established scientists working across Latin America. The program will build synergies with an existing NSF funded research coordination network (RCN), which has produced an interdisciplinary team of collaborators from six countries and twelve organizations stretching from Alberta, Canada to Patagonia, Chile. <br/><br/>This program will guide students to address interdisciplinary, international and interorganizational water resources challenges as they design their own research studies within diverse headwater-dependent communities across Latin America. Pathways students and their mentors will allow us to understand what strategies may best allow communities to respond to changes in water availability. Study sites are located in Costa Rica, Ecuador, Chile, Argentina, and Brazil. The research design process includes six steps: (1) Preparation and planning; (2) A two week summer-school in Chile; (3) An international research experience at one of the designated sites; (4) Continued engagement and mentoring upon return to the US; (5) A culminating event with oral, online presentations on the experiences; and (6) Continued engagement in future RCN activities. The international research experience will be two to four months in duration depending on the student?s timeline. From the point of acceptance in the program through the culminating event, students will be engaged in the Pathways Program for 18 months. By the end of this process, this program will have produced water resources professionals with the scientific and cultural know-how to work effectively in a variety of headwater and communities. Through this program, these students will ultimately grow research and outreach capacity at US institutions of higher education with the scientific and cultural sophistication to work effectively in international settings.<br/><br/>This project is jointly funded by the NSF Office of International Science and Engineering (OISE) and the Established Program to Stimulate Competitive Research (EPSCoR).<br/><br/>This award reflects NSF's statutory mission and has been deemed worthy of support through evaluation using the Foundation's intellectual merit and broader impacts review criteria.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"notEPSCoR"
1954188,"080Y00","IRES","Track 3 Graduate","OISE","O/D","Standard Grant","04/01/2020","10/17/2023","10/31/2024",299249,"Benjamin Warner","Benjamin Warner","University of New Mexico","1700 LOMAS BLVD NE STE 2200","ALBUQUERQUE","NM",87131,"IRES Track III: Partnerships Along the Headwaters of the Americas for Young Scientists Program","Many towns and cities worldwide rely on water from glaciers, snowpack, and groundwater in watersheds at high elevations, called headwaters. Water supplies from these types of headwaters are predicted to shift with climate change. These shifts threaten the viability of downstream communities that rely on these changing water supplies for activities such as agriculture and energy production. We need a diverse and globally engaged workforce to study these changes in water resources. Focusing on Latin America, this Partnerships Along the Headwaters of the Americas for Young Scientists Program trains graduate students from across the United States to study these complex water management problems so that we may ensure the viability of headwater-dependent communities across the Americas into the future. This program will do this by providing graduate students with research guidance and mentorship from established scientists working across Latin America. The program will build synergies with an existing NSF funded research coordination network (RCN), which has produced an interdisciplinary team of collaborators from six countries and twelve organizations stretching from Alberta, Canada to Patagonia, Chile. <br/><br/>This program will guide students to address interdisciplinary, international and interorganizational water resources challenges as they design their own research studies within diverse headwater-dependent communities across Latin America. Pathways students and their mentors will allow us to understand what strategies may best allow communities to respond to changes in water availability. Study sites are located in Costa Rica, Ecuador, Chile, Argentina, and Brazil. The research design process includes six steps: (1) Preparation and planning; (2) A two week summer-school in Chile; (3) An international research experience at one of the designated sites; (4) Continued engagement and mentoring upon return to the US; (5) A culminating event with oral, online presentations on the experiences; and (6) Continued engagement in future RCN activities. The international research experience will be two to four months in duration depending on the student?s timeline. From the point of acceptance in the program through the culminating event, students will be engaged in the Pathways Program for 18 months. By the end of this process, this program will have produced water resources professionals with the scientific and cultural know-how to work effectively in a variety of headwater and communities. Through this program, these students will ultimately grow research and outreach capacity at US institutions of higher education with the scientific and cultural sophistication to work effectively in international settings.<br/><br/>This project is jointly funded by the NSF Office of International Science and Engineering (OISE) and the Established Program to Stimulate Competitive Research (EPSCoR).<br/><br/>This award reflects NSF's statutory mission and has been deemed worthy of support through evaluation using the Foundation's intellectual merit and broader impacts review criteria.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPSCoR"
2106167,"079Y00","IRES","Track 2 Adv Studies","OISE","O/D","Standard Grant","09/01/2021","04/19/2021","08/31/2024",145456,"Andrew Wilcox","","University of Montana","32 CAMPUS DR","MISSOULA","MT",59812,"IRES Track II: Rivers of the Andes Field Training","This project will train students in interdisciplinary, international river sciences and prepare them for the STEM workforce, for their research, and for applying river science toward developing sustainable solutions to the human-induced stresses on rivers in the Andes and globally. The proposed 12-day Advanced Studies Institute will immerse 14 US-based graduate students in innovative field training in hydrology, geomorphology, and ecology for, in each of two years. Working in the Magdalena River basin, Colombia, students will learn cutting-edge field, remote sensing, and computational tools, develop critical and systems thinking, and complete team-based research projects. Students will work with instructors from University of Montana, University of Colorado, and Colombia, taking advantage of long-term research sites in the Magdalena River basin and broad expertise. The Rivers of the Andes Field Training course will recruit a diverse group of students that broadens participation in sciences, and course materials and lessons learned will be shared openly and widely.<br/><br/>River systems are under stress from climate change and growing demands for water, energy, and food. There is a strong disconnect, however, between where research and teaching about fluvial processes is concentrated, and where stresses on river systems such as new dam construction and associated impacts on humans and biodiversity are more recently evolving, such as in the Andes. Moreover, innovative and interdisciplinary approaches are needed to address challenges such as those surrounding river systems and to prepare students for the 21st century workforce. To address these challenges, we propose Rivers of the Andes Field Training (RAFT), a course to be taught in Colombia that will provide field-based training in river sciences. Course content will focus on hydrology and fluvial geomorphology, especially river mechanics, floods, and sediment regimes, and complementary content in tropical fish ecology and basin-scale, cumulative-impact and decision-support analysis.  RAFT will use the Magdalena River and its tributaries as a field site to illustrate broader content about river processes and Andean rivers. The course will augment field training with classroom teaching about fluvial processes and observational, measurement and modeling approaches for understanding river processes. RAFT will provide a transformative experience for graduate student participants by combining innovative approaches and technologies with evidence-based best practices to not only advance knowledge of river sciences and associated tools, but also to promote critical and systems thinking and observational, interdisciplinary, and teamwork skills. RAFT will include international and multicultural experience, interdisciplinary teaching on cutting-edge process knowledge and tools, training in cross-scale and systems thinking, team-based projects, and practice in science communication. Participants will be equipped to tackle wicked problems at the nexus of water, energy, and food systems and to apply science toward sustainable solutions to the challenges surrounding rivers in the Andes and in the Anthropocene.<br/><br/>This project is jointly funded by the NSF Office of International Science and Engineering (OISE) and the Established Program to Stimulate Competitive Research (EPSCoR).<br/><br/>This award reflects NSF's statutory mission and has been deemed worthy of support through evaluation using the Foundation's intellectual merit and broader impacts review criteria.",2096,180489,"The University of Montana","Missoula, Montana","Missoula","MT","30","30063","Missoula County","13",46.859312,-113.982912,"33540","Missoula, MT",1,"N","N","3000","30089","30045","2022-2023",-113.982912000289,46.8593120004485,"EPSCoR"
2106155,"079Y00","IRES","Track 2 Adv Studies","OISE","O/D","Standard Grant","09/01/2021","06/25/2021","08/31/2024",396610,"Andrew Gregory","James Kennedy, Ricardo Rozzi","University of North Texas","1112 DALLAS DR STE 4000","DENTON","TX",76205,"IRES Track II - Cape Horn ASIs: Climate change and disease ecology at the southern end of the Americas","Over sixty percent of Earth?s ice-free areas are best described as human-modified anthropogenic biomes. This means that pristine areas are scarce, and that most ecological studies are de facto studies of anthropogenic impacts on ecological systems. However, the study of pristine systems is necessary for developing a baseline understanding of ecological function so that we can apply this understanding to develop meaningful and appropriate conservation plans, or even know what applied research questions are worth pursuing. Unfortunately, pristine systems are at a premium. In general, graduate students do not have the opportunity to develop their ecological understanding under pristine or near pristine ecological systems. In addition, the National Academy of Science, Engineering and Medicine data suggest that current STEM graduate student training may not be providing a rigorous education in quantitative experimental design. Quantitative experimental design is designing studies with an eye toward the statistical analyses that will be used to analyze the data. Using quantitative design principles, rooted in sound ecological theory, ensures that researchers are asking relevant and testable questions that will lead to meaningful results. This is a crucial component of graduate student education and researcher professional development, as it ensures that increasingly scarce research funding are not wasted Additionally, collaboration is becoming the norm in research, and international collaboration via electronic media was becoming increasingly common even before the current pandemic. In this IRES Track II project, students will have the opportunity to be trained in quantitative experimental design and work as part of a multinational research collaboration to study infectious disease emergence in one of the few remaining pristine places on Earth. The Cape Horn Biosphere Reserve (CHBR) off the southern tip of South America protects pristine ecosystem is perfect for this type of graduate student training. The CHBR is part of the sub-Antarctic Magellanic ecoregion, which is globally significant because it houses the worlds southernmost forest biome, contains numerous endemic species, is remote, and is relatively free of anthropogenic impacts. In addition, with the exception of Avian Malaria which arrived just a few years ago, the system is relatively free of zoonotic diseases. Making the region a living laboratory to study the ecosystem transformations that co-occur with human discovery and settlement of an area. <br/><br/>The program will bring graduate students from across the US to work in international collaborative teams with Chilean students from the Universidad de Magallanes (UMAG) and the Institute of Ecology and Biodiversity (IEB) in Chile, and a diverse group of faculty from across the US and Chile. The focus of the program will to be provide graduate students robust and hands-on training in quantitative experimental design and international collaboration resulting in publications. The research questions themselves will be flexible, but organized thematically. Specifically, this IRES Track-II will focus on the merging molecular genetic analysis using a mobile next generation sequencing lab with mist netting and arthropod trapping to investigate the impacts of wildlife disease on local biodiversity and community structure. Secondarily, eDNA and traditional wildlife disease monitoring approaches will be applied to understand the potential for zoonosis and understanding ecological factors that contribute to, or inhibit, zoonosis. Resultantly, participation in this program will help train the next generation of scientists with the skills needed to make meaningful contributions to the study of ecology, conservation, and wildlife disease ecology.<br/><br/>This award reflects NSF's statutory mission and has been deemed worthy of support through evaluation using the Foundation's intellectual merit and broader impacts review criteria.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"notEPSCoR"
2107098,"772700","IRES","Track 1 Sites","OISE","O/D","Standard Grant","09/01/2021","05/28/2021","08/31/2024",299841,"Scott Pike","","Willamette University","900 STATE ST","SALEM","OR",97301,"IRES Track I: Terrestrial and UAS-based remote sensing, photogrammetry, and digital modeling of ancient marble quarries in Greece","Recent substantial technological progress has been made in the manufacturing and availability of unmanned aerial systems (UAS, also known as UAV or drones) and the lightweight active and passive sensing devices that can be integrated into their platform as payloads. The development of these integrated systems is driving an emergent field of aerial applications in field-based research. Researchers can now capture location-embedded visible light aerial photographs with ease as well as remote sensing data at spectral, spatial, and temporal resolutions not achievable from terrestrial or satellite-based systems. In anticipation of the growth in aerial based research, this IRES project will provide training and resources for 12 U.S. undergraduate students to learn and operate UAS, become familiar with national UAS regulations and protocols, design and implement aerial surveys, process aerial data using photogrammetric and GIS software, and create products that integrate aerial and terrestrial datasets in a meaningful and informative way. This IRES project centers on the geoarchaeology of ancient marble producing quarries in Greece that span from the Bronze Age through Early Byzantine period and will be conducted under the auspices of the Wiener Laboratory for Archaeological Science at the American School of Classical Studies at Athens. <br/><br/>Over the past few decades, geoarchaeologists, physicists, and chemists have developed a geochemical and stable isotope database to differentiate between the major marble producing quarries utilized in antiquity. The database is used to assess provenance of marble artifacts including statuary, architecture, and furniture. However, very little effort has been given to the survey and recording of the physical quarries themselves. A thorough aerial and terrestrial survey of ancient marble quarry fields will provide improved assessment of the size and extent of quarry fields, dimensions of individual quarry pits, and the possibility of identifying previously unknown pits. Building from a review of maps and archaeology reports, IRES participants will design and implement data collecting missions with UAS platforms equipped with visual light cameras as well as multispectral and LiDAR sensors. IRES participants will gain the skills necessary to process the data with photogrammetric and GIS software to develop accurate high-resolution three-dimensional point clouds. Participants will use the point clouds to render accurate georectified digital terrain models that include quarry boundaries, tailing piles, and slipways. Interpreted surface features will be verified by groundtruthing. Participants will use the aerial and terrestrial imagery to generate accurate three-dimensional models of the quarry pits, allowing for the determination of quarry volumes and the calculation of the amount of extracted marble. IRES participants will integrate published geochemical and stable isotope datasets to each quarry model, and develop kmz-based online resource for geologists, geomorphologists, archaeologists, and others interested in ancient Greek marble resources.<br/><br/>This award reflects NSF's statutory mission and has been deemed worthy of support through evaluation using the Foundation's intellectual merit and broader impacts review criteria.",3011,209694,"Phagans School of Beauty","622 Lancaster Dr NE","Salem","OR","41","41047","Marion County","22",44.937695,-122.981962,"41420","Salem, OR",1,"440","Portland-Vancouver-Salem, OR-WA","4105","41021","41011","2022-2023",-122.981961999647,44.9376950002242,"notEPSCoR"
2106057,"079Y00","IRES","Track 2 Adv Studies","OISE","O/D","Standard Grant","09/01/2021","04/19/2021","08/31/2024",21094,"Albert Kettner","","University of Colorado at Boulder","3100 MARINE ST","Boulder","CO",80309,"IRES Track II: Rivers of the Andes Field Training","This project will train students in interdisciplinary, international river sciences and prepare them for the STEM workforce, for their research, and for applying river science toward developing sustainable solutions to the human-induced stresses on rivers in the Andes and globally. The proposed 12-day Advanced Studies Institute will immerse 14 US-based graduate students in innovative field training in hydrology, geomorphology, and ecology for, in each of two years. Working in the Magdalena River basin, Colombia, students will learn cutting-edge field, remote sensing, and computational tools, develop critical and systems thinking, and complete team-based research projects. Students will work with instructors from University of Montana, University of Colorado, and Colombia, taking advantage of long-term research sites in the Magdalena River basin and broad expertise. The Rivers of the Andes Field Training course will recruit a diverse group of students that broadens participation in sciences, and course materials and lessons learned will be shared openly and widely. <br/><br/>River systems are under stress from climate change and growing demands for water, energy, and food. There is a strong disconnect, however, between where research and teaching about fluvial processes is concentrated, and where stresses on river systems such as new dam construction and associated impacts on humans and biodiversity are more recently evolving, such as in the Andes. Moreover, innovative and interdisciplinary approaches are needed to address challenges such as those surrounding river systems and to prepare students for the 21st century workforce. To address these challenges, we propose Rivers of the Andes Field Training (RAFT), a course to be taught in Colombia that will provide field-based training in river sciences. Course content will focus on hydrology and fluvial geomorphology, especially river mechanics, floods, and sediment regimes, and complementary content in tropical fish ecology and basin-scale, cumulative-impact and decision-support analysis. RAFT will use the Magdalena River and its tributaries as a field site to illustrate broader content about river processes and Andean rivers. The course will augment field training with classroom teaching about fluvial processes and observational, measurement and modeling approaches for understanding river processes. RAFT will provide a transformative experience for graduate student participants by combining innovative approaches and technologies with evidence-based best practices to not only advance knowledge of river sciences and associated tools, but also to promote critical and systems thinking and observational, interdisciplinary, and teamwork skills. RAFT will include international and multicultural experience, interdisciplinary teaching on cutting-edge process knowledge and tools, training in cross-scale and systems thinking, team-based projects, and practice in science communication. Participants will be equipped to tackle wicked problems at the nexus of water, energy, and food systems and to apply science toward sustainable solutions to the challenges surrounding rivers in the Andes and in the Anthropocene.<br/><br/>This award reflects NSF's statutory mission and has been deemed worthy of support through evaluation using the Foundation's intellectual merit and broader impacts review criteria.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"notEPSCoR"
